objective,nll,closed_loop_loss,tracking_rank,seed,restart,near_optimal,S_theta,S_v,xi_i,S_d,gamma,w_x,w_y,w_c,w_ell,beta,sigma_long,sigma_lat
2.5016462743500982,7.276989274216713,1.312494965976046,29.0715,8,1,False,0.4050440321431823,5.147175297600181,2.465627288015767,1.1816473443705113,3.3740129191460686,7.880040914686012,9.857994897438992,42.65493646021295,20.684356101068456,0.539675851761736,2.10019088428512,1.1297074559191143
2.5094610207476484,10.706866868791902,1.0564886195827443,24.084,9,2,False,0.7768476275953151,1.904882788992442,4.536014891812273,1.5484516872292278,2.5138342747106415,5.870117043278336,1.9126476239856094,4.433199699988634,178.2228668666385,9.887184867590335,4.8823884739146814,0.3531259487317826
2.5236159415691795,8.891747703901604,1.1923221235599712,27.8535,8,1,False,0.5812870829225316,4.092120592986875,4.1943635531889285,6.6261233895016165,5.948678392583614,4.559112701783758,4.5261837727867515,47.409359506481486,112.08434338114903,0.7855411708437557,4.213569991990324,1.5130865038529429
2.5274555994110988,10.493779340366261,1.1030459193427264,23.627,7,0,False,4.369658487438601,5.200135457363248,3.119301707335163,3.013103733076592,2.7231464595531527,3.6995205046222295,7.831155720047178,30.914661598121707,135.71773560213327,4.380066059767527,1.4061317101207196,0.327307277784956
2.5339555758780232,13.28377749039781,1.0097127474731626,12.3395,8,1,False,9.339705024613366,0.6441598306795249,3.2256314466223492,6.734852434869377,1.1472021207216838,2.832211677040659,8.808106270969535,81.16777153285553,292.5151592238624,0.7692928059120901,2.0358238149557724,0.7195993747343198
2.537182975078194,12.332710534129157,0.9733801756335321,20.8235,9,2,False,3.247423595083698,8.856139702331005,3.349440540899297,8.552001337350367,0.23249809257391396,9.759219365795015,0.5203241073498339,49.08895494986466,139.51511044403313,8.114983595588392,2.5788263516416117,0.5379341167879066
2.551857377650929,12.376875173438286,0.8830270031642432,27.162,9,2,False,1.7660955212647278,9.203850659709575,4.059076298464911,9.844698494951874,4.940993707394426,9.518383475543146,6.616940574390017,54.19203595412741,130.62455323031395,6.0833559958017345,0.8300015386847103,1.94953981309427
2.5550050374286353,10.457789892048044,1.0961228736206565,26.0255,8,1,False,4.665429213914258,8.975828952575187,2.1411708231274575,8.943792491424198,2.444087508740117,6.402656498852982,1.8397312883856427,80.77377357016441,18.96665646199215,2.6220705965405595,0.9327348567035445,0.4968343135811163
2.5703963696608136,8.239223148657187,1.3190931024141421,26.925,9,2,False,1.945540152338849,5.1433624227212995,2.6978303811272752,7.573171045437951,9.669226825207662,2.2531089365980046,7.4981156767851,51.01877285026135,63.87250274158244,0.4391872309354009,3.2242001864106924,1.5193380258345184
2.573886434430723,14.142272626450064,0.8388179019444465,20.213,7,0,False,6.43022965056766,1.88523414234346,4.062028414595143,9.104403440994746,7.240822614983719,4.503510341825112,3.843985255029129,26.68105469664616,253.31160291180672,4.203511614375714,2.940664448996471,1.152541005803809
2.5923998075972228,13.241296780745946,0.9205875898400879,21.904,7,0,False,6.57303961834648,3.2638350318740543,3.6214206459598186,9.87566017937781,8.263885236968605,8.470640334650955,2.9969158299651535,98.14108852102522,76.67501868562944,2.766156664625721,1.0370850217762058,2.0248023884005106
2.601766099924133,10.967622474310375,1.297543535032778,13.07,7,0,False,5.144306489767027,7.613849673780263,3.6547310281090315,3.5137769552794196,0.9624525646744613,4.676836880605371,8.81364733550917,42.64071857553726,132.0791066469616,5.985429163187709,2.2307543769507463,1.5813348750817258
2.61226419881519,11.965655537559726,1.0823018196623915,21.004,9,2,False,8.557615428397819,3.37602596821349,2.6587631165354773,9.162593064740504,3.640806826236562,6.716813079042867,7.974157129897017,30.077821866342532,264.8517505937068,1.678339164369182,4.9862248061526,1.9736843053606472
2.6181859794923694,12.216483742668318,1.0339979226858553,22.84,8,1,False,7.168532873851814,7.2879912894889625,4.0018358251846635,7.6471459410156,6.058328812918895,6.690614551649022,0.9542945441856189,64.96188277716571,109.97094937945838,5.271708788761678,4.33362019741155,1.0642350517342118
