run_id,id,n_rows,duration_s,speed_p85,path_m,too_short,stationary,keep_ego,keep
1,61588,158,16.40000000000009,9.123684321709197,126.294607080328,True,False,False,False
1,62059,126,13.699999999999932,10.5454791733358,125.7816436727827,True,False,False,False
1,62193,228,22.699999999999932,8.649523169969905,151.98258322184387,False,False,True,True
1,62315,160,17.399999999999977,8.901640685597112,125.5199630632641,True,False,False,False
1,62397,267,26.600000000000023,7.847224566209771,169.10663409104865,False,False,True,True
1,62855,222,22.100000000000023,8.804347149887773,150.9609556034552,False,False,True,True
1,63114,190,18.90000000000009,10.045619835538115,150.29913325010793,True,False,False,False
1,63230,199,19.799999999999955,9.40474498092442,150.89757859229246,True,False,False,False
1,63317,286,28.5,7.066171441859673,168.8745124378404,False,False,True,True
1,63526,275,27.399999999999864,7.85376636988056,168.97595029900947,False,False,True,True
1,63638,278,27.699999999999932,7.78180660786119,169.23422853375774,False,False,True,True
1,63651,132,13.099999999999909,10.70639014964262,117.09372813595044,True,False,False,False
1,63794,304,30.299999999999955,7.797223753816762,167.96667058727834,False,False,True,True
1,63832,189,18.799999999999955,10.74948442141482,150.76687605530088,True,False,False,False
1,63926,193,19.199999999999932,9.794525991253533,150.4067979936517,True,False,False,False
1,64082,205,20.399999999999864,11.15529754202991,171.21933307287253,False,False,True,True
1,64344,189,18.799999999999955,8.270515552003076,118.45163746998074,True,False,False,False
1,64373,197,21.600000000000023,6.70831733586423,126.59481273995178,False,False,True,True
1,64392,331,33.60000000000002,8.103314893476966,161.59828809429445,False,False,True,True
1,64487,270,27.0,7.56357362295718,153.8774775925594,False,False,True,True
1,64592,309,30.799999999999955,8.81367561155238,168.20138609059222,False,False,True,True
1,64705,258,25.700000000000045,7.201755561027234,151.29066532262038,False,False,True,True
1,64734,225,22.40000000000009,10.592438712014237,170.6058370848666,False,False,True,True
1,64820,216,22.100000000000136,7.442713409947835,127.03937941790689,False,False,True,True
1,64975,1407,141.20000000000005,0.9066309318168686,98.74115511145483,False,True,False,False
1,65201,279,27.799999999999955,8.979615009991411,169.17230790181964,False,False,True,True
1,65485,126,12.700000000000045,8.094261782895584,74.93914255940278,True,False,False,False
1,66275,300,30.0,8.811593437248606,202.42898936573565,False,False,True,True
1,66577,138,15.200000000000045,9.587149555711596,125.50404235454697,True,False,False,False
1,66578,246,24.5,7.954365406619103,169.0469656230089,False,False,True,True
1,66656,378,37.700000000000045,6.82051393515139,169.55787179602203,False,False,True,True
1,66911,241,24.09999999999991,7.043497375366795,141.2803225385733,False,False,True,True
1,66928,93,9.200000000000045,9.20279017564206,71.86899530070053,True,False,False,False
