street_id,street_name,part_index,vertex_index,x,y
1,roadway_exterior,0,136,59.06949330023191,204.59332841070216
1,roadway_exterior,0,137,59.09259298900957,204.58506320989693
1,roadway_exterior,0,138,59.11639157781915,204.57910197372917
1,roadway_exterior,0,139,59.14065987324079,204.57550211216193
1,roadway_exterior,0,140,59.165164158323186,204.57429829382997
1,roadway_exterior,0,141,171.7682416810525,204.57429829382997
1,roadway_exterior,0,142,171.79253292243794,204.57548122128077
1,roadway_exterior,0,143,171.81659428561338,204.57901880909432
1,roadway_exterior,0,144,171.84019806780282,204.58487757959278
1,roadway_exterior,0,145,171.86312089651108,204.59300208877255
1,roadway_exterior,0,146,171.8851458433915,204.6033154509941
1,roadway_exterior,0,147,171.90606447713,204.61572006658326
1,roadway_exterior,0,148,171.9256788359179,204.6300985454576
1,roadway_exterior,0,149,171.94380330084763,204.64631481803823
1,roadway_exterior,0,150,171.9602663525025,204.6642154229333
1,roadway_exterior,0,151,171.97491219411663,204.68363095920745
1,roadway_exterior,0,152,171.98760222594538,204.70437768949404
1,roadway_exterior,0,153,171.99821635689273,204.7262592787789
1,roadway_exterior,0,154,172.00665414098376,204.74906865240104
1,roadway_exterior,0,155,172.01283572792707,204.7725899556868
1,roadway_exterior,0,156,172.07197313826617,205.0523254690672
1,roadway_exterior,0,157,172.07346248454417,205.05799251958726
1,roadway_exterior,0,158,172.07931503831034,205.0582775254623
1,roadway_exterior,0,159,176.9843244938927,205.0582775254623
1,roadway_exterior,0,160,177.00866896624237,205.05946565543593
1,roadway_exterior,0,161,177.0327820434137,205.06301875213418
1,roadway_exterior,0,162,177.05643452964878,205.0689030432315
1,roadway_exterior,0,163,177.0794016071248,205.07706259830695
1,roadway_exterior,0,164,177.1014649728565,205.08741986046482
1,roadway_exterior,0,165,177.12241491367473,205.09987638351623
1,roadway_exterior,0,166,177.14205229955846,205.11431376771395
1,roadway_exterior,0,167,177.1601904763735,205.13059478514668
1,roadway_exterior,0,168,177.17665704002746,205.14856468409596
