objective,nll,closed_loop_loss,tracking_rank,seed,restart,near_optimal,S_theta,S_v,xi_i,S_d,gamma,w_x,w_y,w_c,w_ell,beta,sigma_long,sigma_lat
2.8051203436481154,11.635710936131916,1.191493694479368,28.3535,7,0,False,9.53352131087977,4.302700401795151,2.6207936704677586,6.199967921817318,4.488231778945351,4.7582699106073765,4.2974600184551415,55.265945413805845,50.0314314418832,7.020593621034811,2.8899546346241842,0.5384082898312945
2.80554398241925,9.806011178985617,1.369379372457196,28.7005,7,0,False,5.5884127800117795,6.121347754502189,2.4757710081791275,9.98573084971244,5.614564241225141,5.9667071432615275,2.5701922011000304,42.841514210304034,41.26332428857093,7.769317995813478,3.7855839571867227,2.5472794546960165
2.808259718450576,9.971006253859665,1.3547543311598473,28.7535,8,1,False,4.458500340612164,6.550480844123653,2.2490111758439086,1.2336094090391831,8.34068889455585,4.719621654052006,9.275024056927837,2.616556325508858,154.51105686131737,1.8863082864665544,4.422663282164439,2.972168427121416
2.809198419719718,11.482674272696862,1.209248452767492,28.456,9,2,False,7.592934621739653,5.665439540238172,3.78722490683957,10.425321734998962,0.6222502885765631,1.11963075803311,0.6307228074514007,65.60956337709621,20.447779514277407,3.138117061927414,2.7446685839005416,0.5583573989889714
2.8096370461601627,10.989437440392638,1.2636774291050261,28.162,9,2,False,8.812125373906301,3.3916593397503716,4.686994064059695,3.8105670723026637,4.774090378785275,2.193886855924123,2.8231585997664714,56.06683203644848,33.77107282053265,6.594620744259505,0.5272713586396595,1.089689799331807
2.8109563376137823,9.323006016499637,1.4146954185035012,29.2295,9,2,False,0.499559782703189,3.9888351093656147,4.0527547456087,3.439295365950921,9.475724978201649,4.037536673921499,7.89472663887958,9.306547198362134,108.09360023676382,6.099368921683122,3.0571222769447384,2.9051048986105266
2.813825538364156,11.06143728040639,1.2428881595298664,29.282,7,0,False,0.7550155600275533,5.986672525338826,2.0403509010233565,4.689663809776624,3.8407846346725063,9.736191250831682,6.41417375197783,34.56125995773562,91.35495778626175,7.252402863555494,5.32605140283071,0.6246485049777726
2.8153427972958895,10.972489678864113,1.2681414484570974,28.347,9,2,False,6.895879742255957,3.3605131073920766,2.229937722776702,6.356588929359605,6.911434119474105,9.482144563884814,4.301053942821476,13.307510860508973,128.32553155199128,7.686644000928238,2.8885118705102886,1.1366753925238857
2.817798190693322,10.665597991281134,1.3004923598191769,28.397,7,0,False,9.969933484357949,8.221744522247276,4.402013966978025,2.7468434612884067,2.2489374237432873,7.550505083590669,8.284622957596367,41.20443907387115,73.14275199363074,2.2531825675096684,1.2568619127624574,1.4372409280769953
2.822524810298214,9.981312577958906,1.3622268858356565,29.1165,8,1,False,1.5045476747511097,9.850328151788446,2.4676243236875814,10.77068307404313,8.435301798779696,5.787996911621298,9.458333244900151,16.086292107679807,105.11553288336792,7.255298004034895,4.057958159657186,1.3507331566930076
2.8239798360925468,8.572119626288737,1.5035535877493873,29.1825,7,0,False,2.6606202407562365,7.114717276703101,4.23644263907036,5.118917262227255,9.902102313553973,6.350543009886081,7.590168105670125,22.57119711982543,213.47488143644566,0.21574501798011889,5.687135085415212,1.9962180252222237
2.832160047605402,10.936333440163326,1.2783679734303393,28.99,7,0,False,3.8227668136064885,5.460839789956023,2.650941199559817,1.0186492502164586,8.789083421251927,6.948502781225107,9.586508225710446,56.29553369269858,40.77592706855817,3.0716634746359723,2.181395056491478,1.1777420755934922
2.8384256825890697,10.968014954080852,1.2880289490857464,28.5765,8,1,False,6.388706154250191,2.19175427100552,2.4140134480678235,8.273127751365498,0.19708811264769394,7.592514441810064,4.3659450399716935,32.76582014332617,98.6034856058335,4.108261684088463,2.722246386705012,2.668200381640771
2.8399636993649096,8.301688328638662,1.5480408982470748,29.0905,8,1,False,1.861489526826419,8.13294928239467,4.011213909923027,7.344733692622961,2.4810460042132165,9.612807906493408,9.248993039339009,28.90400366085823,48.736452824216414,3.094881978668976,5.375030530860209,2.889058312348802
2.8456951663982,11.24457650933295,1.2692851345125242,28.473,8,1,False,9.917241507987796,8.3590146869191,3.189722940267069,8.291140298868209,5.971363823462444,1.2814540822653946,9.57680305497777,63.34960950404612,16.086504418559986,2.9071192798552516,3.0266672018593517,0.9909695331165249
2.854391415294934,12.431595919219822,1.1486762678173965,29.141,8,1,False,0.2812927802212179,0.3839286540611033,3.0172712679307354,1.4955540930714097,1.9423763849153195,0.8593831639358629,6.941266948091058,6.857888156772891,170.40865757316962,9.156338453810868,5.525857282140773,0.4388841835844469
2.8552285391451124,10.848712688385163,1.310500127449453,28.971,9,2,False,1.7660955212647278,9.203850659709575,4.059076298464911,9.844698494951874,4.940993707394426,9.518383475543146,6.616940574390017,13.555001025595248,130.62455323031395,6.0833559958017345,0.9033352139479792,2.3244352251611495
2.8590935577838117,11.29496453079002,1.278152660260365,28.441,8,1,False,6.519577859263382,3.548396730856432,4.37176178269177,11.688664188858759,8.92545858211287,5.443497434420207,7.3745159975771255,28.90496767436017,153.58571119208395,1.110343503239938,2.289327060420464,1.3933202644357576
2.8634547797257643,11.974236950052832,1.2028802910696874,29.1785,8,1,False,1.4355540256473296,9.841112808655533,2.9631031795453113,0.6302563614222888,4.565451238980756,4.263238467166847,6.250792107955844,47.84413249888107,77.31914224126102,9.033605533013686,2.4977839257795234,0.3753696238171017
2.865239196691508,11.102855191966386,1.2920647886059808,29.162,9,2,False,2.930714383647724,8.362926576213987,2.2438262373553304,4.0029559927193885,7.1689548776498695,8.531570528459428,5.85969106159653,40.21689682418068,93.5928921450843,2.3847967063259685,0.6052218946275046,0.9717849628906208
2.8694218725977025,10.724353721222851,1.3439150719039887,28.5435,7,0,False,5.144306489767027,7.613849673780263,3.6547310281090315,3.5137769552794196,0.9624525646744613,4.676836880605371,8.81364733550917,10.66727997590182,132.0791066469616,5.985429163187709,2.615366460717579,1.8725473466912088
2.86995171467032,10.447305685601135,1.367332257221318,28.847,9,2,False,2.7830929496449044,2.513418502137521,2.9401533147342347,0.20565176174656408,3.482098708799422,1.67413981544891,0.8957318420089964,59.637774356058465,22.911434979839225,0.6339717141518042,2.39944077758289,2.519157985601053
2.873427578864841,11.19033586912383,1.3076241506826165,28.1465,8,1,False,6.3679687601529755,0.14396077380084082,4.947755925724131,9.991258324330964,8.628523293465545,8.905111053588724,8.25267022751253,63.2017914569956,20.648077231576472,6.721835570412934,2.029253189842964,1.987001530022696
2.8743619792089605,11.39591097193096,1.2774772312222138,28.8095,9,2,False,3.247423595083698,8.856139702331005,3.349440540899297,8.552001337350367,0.23249809257391396,9.759219365795015,0.5203241073498339,12.279278616511997,139.51511044403313,8.114983595588392,3.0407877631175255,0.5920100524215217
2.8757369940520863,11.546174636888649,1.2664925462362375,28.6415,7,0,False,8.54225450444836,4.062371277145841,1.1127792934632161,9.454259976684773,2.5302109270696738,1.5105540370488202,8.014966823016142,42.4909160165743,80.3477862346871,6.866423213478266,5.665709072881264,1.0250525327491211
2.878983884313988,10.639788498409107,1.357735193203236,28.808,8,1,False,5.189169577132783,9.016720699809612,2.7556951454373646,7.686101847143308,3.2684301001886147,5.542897400054331,2.6013863004573246,6.963956112566603,160.7146347815497,1.9819003598276992,2.8659045259066382,2.686720491932413
2.880293469438386,10.652531652162029,1.3598498280317068,28.677,9,2,False,6.118602589202215,6.832053292056765,1.7476865287433963,1.7664671429832617,2.5668853481830918,4.067145871465835,2.6631216905528743,22.59124962858514,105.66260264828543,6.91954727945584,3.8948383939744406,1.94764968474329
2.885467280042019,10.269675379411167,1.4128886309897917,28.0735,8,1,False,9.625815470451467,5.011712958923321,4.459390836480943,5.127464640140029,9.782705513492914,4.891700667512803,3.03976461503007,27.971192766221908,86.01600839133567,5.149935204866066,4.720798964466435,2.6711863613998355
2.8897200064653994,12.18395385839315,1.2125865253879893,28.9005,9,2,False,4.595521642892019,3.6560731827473885,2.00525053364513,4.538717633577132,7.7404537602060195,4.959328627546959,2.492057126059455,47.48629626013583,82.35193106366152,9.669495151334841,3.9219558304461035,0.9579114003183069
2.8918647255009824,12.251420980280658,1.2127702465205357,28.599,9,2,False,3.3841406475254803,1.4311690893491764,1.4693114380291363,5.028688325823753,0.48360706093955796,9.045400064960853,8.7087888787936,13.600877586128812,158.91315625294413,7.05885788050046,2.924414649312758,0.7299251178742957
2.89383142145044,11.417410289323609,1.2895348369625237,29.141,8,1,False,1.198014045091778,6.111611626170244,4.369707152468299,4.747401814666689,4.901592188703031,7.841399840557492,7.228925382760449,18.75981555673591,141.73705794476768,3.9504906981705754,1.3804031780795558,2.0033858986782715
2.8951939651190397,11.852808207536837,1.259135366587578,28.399,7,0,False,5.65339118195463,0.9065320487683775,2.780970259136555,6.93479122562999,2.6596603496422553,4.279074049819033,3.7252996357573194,13.715157248390495,234.3545834767322,0.8555311929130572,0.5161030303303771,2.962578780523331
2.8989528219291967,11.89928629850327,1.2604448269995046,28.2605,7,0,False,3.3126906708015214,0.09262595530572057,1.2374231347814053,6.623183163802084,0.8512823025863024,2.10456399453803,3.3993919705824207,6.1816593991791855,278.0834427790151,0.7140078723767447,2.893647462682802,0.85318804372855
2.900244629904228,11.756463445201698,1.2713205076062806,28.5565,8,1,False,4.823650457945839,7.710596558566928,4.766857692610179,8.974654337088237,2.3845510982848426,4.057584140433807,7.156774758088848,52.760821638070546,60.11971039126728,8.545584512656976,1.368856207515968,2.172243841931217
2.900963254458551,12.259591923049967,1.229075490724983,28.0935,7,0,False,9.482195700982015,0.3488505675132264,4.978681063900903,7.278986341430767,0.8311493900430953,5.020605106261142,0.589772203545428,37.099043283833616,110.44530757157219,5.493449220490134,2.175850641004268,1.9259724412550367
2.9012752702968587,11.36063806560454,1.3112511462760872,28.5995,7,0,False,3.0041257690365346,0.3892092860930072,3.132400796017205,7.395729578610642,2.614200314271958,0.649371804841456,4.6920949317437834,38.91568749844842,114.45963086128137,1.685330890039107,5.697875012512924,1.272094750675816
2.9064111407927333,9.103989819927754,1.5334724762602752,29.14,8,1,False,0.4928884351586839,7.96464063866733,2.1707286767414153,8.283720999310951,3.4765038294664703,8.322957599733051,8.742816072753945,49.281864559968234,3.0474188812883947,8.396186980107016,4.718084033207048,1.8037392491030715
2.9075303703065685,11.478976446376938,1.3019581224942718,28.8335,7,0,False,1.2925001045956268,8.853555606109827,2.9491929475479006,9.66508842815716,0.7591493732641201,5.988650052144549,8.666588347321571,1.1544286503885655,156.56385933924273,8.67199030639118,2.52952612104966,2.352113478567433
2.908660955267017,11.679501222306891,1.2769092457347402,29.2195,7,0,False,0.3227783713083018,7.35388093472339,2.9578531101900616,8.497726767138747,3.3917640401468323,3.7643658812297405,5.2161209405196765,65.68438505608555,25.850561687730337,9.097487411622446,0.7104115778146218,2.6802338220665844
2.9136112745257092,12.48353571482948,1.2154084966935543,28.3405,9,2,False,9.825569805314888,6.484820130799249,3.04780526962218,8.528494185542392,7.714803366035717,0.91907828528599,4.926380576062546,35.11488689696879,111.80992459061773,8.495198988693868,4.409564220885835,0.33878141343416984
2.91414191540993,11.72490110432873,1.278223233548485,29.196,7,0,False,3.6799201621851236,7.687414488647356,1.4735411258166242,9.813362915578951,6.74191532516538,4.409451306530974,7.132272312317642,28.64313129946287,125.14028053039537,3.984166453043047,0.7825171967987397,0.5352101378085026
2.916888973921627,12.293318176532575,1.240501600712814,28.1645,8,1,False,2.9784077037021426,0.34414326626271674,3.3791650300784832,4.124741959760058,8.099670962442781,9.827755343242156,2.337132821158987,8.27529422244746,174.58268907060008,5.279744533680564,2.5162774296841084,1.6197501492944555
2.9210279653427724,10.538194972748395,1.4109862458457108,28.742,8,1,False,7.0986188763628535,4.954590424780442,3.0792821375097774,9.211120813901047,9.822747389680767,2.3842939322400416,8.070001995204064,55.82460965573448,61.44782595548777,0.30460495861425313,3.5258554260637283,2.8550224118224996
2.922263573020141,12.571563182226859,1.2112977309879316,28.59,9,2,False,0.7768476275953151,1.904882788992442,4.536014891812273,1.5484516872292278,2.5138342747106415,5.870117043278336,1.9126476239856094,1.115758456981621,178.2228668666385,9.887184867590335,5.856252579229055,0.36520002798900586
2.9241146643131866,11.645532697903265,1.3084106008720666,28.4225,7,0,False,6.941447723508791,4.90308746245738,3.9267099918248305,1.8768867626500096,1.5660415602327784,7.386910468368,3.94657080039419,46.70688693955953,72.14772375104513,8.572760184822004,5.247883774067186,1.2765970469925643
2.9270460285166595,11.33038040752617,1.3309127496688042,29.175,9,2,False,0.6811291490811895,6.097152185837564,1.1778527896319038,1.6549208689008805,4.988467363419565,5.792052945811998,3.1337788694198974,68.7049604397956,5.8048220660308925,3.6193918064355413,1.7441640871909196,1.0892655534442144
2.9327838923091956,13.212726237360734,1.1576382527001061,28.594,7,0,False,5.686491010812849,2.251946159415692,2.143052897909815,3.236481098912912,2.6746987856315823,5.2036559960827375,1.094968121544955,34.96789289776171,133.24572087276974,7.805990114302883,4.030023250281236,0.6726640523191403
2.9352015192896883,11.842591511617924,1.2889423681278955,29.106,8,1,False,3.3033741522253286,9.87340459121236,2.342972270093515,9.473159783049345,8.71197546579254,3.9717395847380206,4.435030543915708,21.399649758590147,143.7417397033988,3.733761541862637,1.8274367979657526,0.9942921710880503
2.9410950973194425,12.007047920886578,1.2751918925323718,29.3075,9,2,False,1.5150129214863706,6.333373275890354,2.755371570086834,7.887290782994025,4.139207329228646,0.35628597775914694,1.2693143456323608,46.856427600888594,89.67909428746157,4.466769499644491,2.2091773645236477,1.2431855315950555
2.9426503443158256,9.689634423595738,1.5187345210038707,28.662,7,0,False,4.599119166867813,6.776020016327379,4.961176175160636,9.584577910092197,0.7841083947935991,4.998541921637064,2.4194474764043616,39.04315611508205,74.5094867714717,1.0329654588926995,5.778503848098583,2.311134683134687
2.9427753615218015,11.989982915075394,1.292046911284103,28.459,9,2,False,6.5252692324361385,3.130330622144314,3.5102573510016435,10.39401395201153,5.348150276602129,2.1066620690832534,3.9035805976213553,6.147393825059346,290.3109261552736,0.6354878920157412,1.515756021907958,2.5382356255643805
2.943570046311311,12.332899457468775,1.2615975608818937,28.267,8,1,False,9.991577822602533,5.832328709693316,3.4469766017318313,4.121701916325187,4.53719957879995,6.859147643580844,7.922124247116467,11.246214609918379,163.6851503122932,4.86270978312762,1.6500804462286216,0.3593266298693733
2.9514634519990777,11.629755756509727,1.3329085112687395,28.7015,9,2,False,6.618732448570096,3.957306303984309,4.11138813090365,9.9897007628666,7.603700682468142,2.2510065775046244,9.305904835737445,44.976843604942026,249.94598092320342,0.22695710313776343,0.6973213278483328,2.8514031156807502
2.9517299403036183,11.931934530173095,1.2945682333180548,29.23,7,0,False,0.9009195017548945,8.770721186911535,2.537098820718188,10.603901178435253,6.131471213693988,6.247580705601407,4.2979029192857,48.71409551053871,77.30238247365634,6.723226431429906,5.3119977513649035,0.8500906991062582
2.9537808259990697,11.914131725741031,1.3049787645360775,28.8155,7,0,False,2.8051400722630637,0.6166491921358597,1.190201504474606,3.016558497458744,2.80785094850541,2.152872865868106,0.6005374739517384,69.99194304890658,27.76958714628198,1.7120538411416726,1.6361622520917651,1.4827962285874359
2.95478021005917,12.63423747508349,1.2351659863603448,28.74,8,1,False,4.285621383228657,4.326201812888147,3.8237645977160706,5.6082609262874685,8.115600734706478,0.8202378777865198,5.923744614462027,54.224232073634504,84.60116882441467,4.7441324577711255,1.8835368822038925,1.864531847451661
2.955440098382735,10.664616174697866,1.4360102269446948,28.537,8,1,False,8.54766635097755,4.099351002873997,1.226745199868114,0.23561584236787103,9.110249659393284,3.6213001455359137,2.384855331321363,58.52673416615726,17.54783017101743,7.025028061089814,5.231955430590505,2.1179037291680345
2.955852488804428,9.863972448286251,1.506042545563105,29.195,9,2,False,2.3951962906921667,9.274915126591813,2.7299820508225396,10.375857339147045,9.081407624983479,6.427064002976958,8.725897026834115,47.3846664565275,48.753515337171436,1.0461161660087632,4.2222276168237105,2.361481907504633
2.957975210409315,12.11059664319933,1.3054949111687468,27.8095,8,1,False,8.963871859512025,1.9897766514830795,4.78679080690543,1.8743182799033327,2.458747940757414,5.28917321779227,9.939692032464425,2.034989884965363,179.70787864672099,3.566580807040077,2.211101981819504,2.8228332170977906
2.960808180112503,11.993062988737078,1.3038114050483187,28.8345,9,2,False,5.3500215045061665,7.530610076963406,2.850975813189658,1.8879642256482343,3.286052372186112,0.7275937529335867,7.011447446536698,17.0630564530843,183.90419973791415,1.637550781124993,1.4872968629574914,1.6063290267379746
